blueprint,link,submittedAt,title
"095d6d38-61de-5365-8158-f681ec409837","https://xkcd.com/2916/#xt=7&yt=92&v=1220","2024-04-26T16:29:11.87629384Z","Emergency Backup Pipe"
"33a72ed9-8fe4-5f22-bbcd-d25f2bbd51ef","https://xkcd.com/2916/#xt=4&yt=88&v=1177","2024-04-24T02:37:25.132610025Z","Crossroads of fate"
"9fa1d0dc-333b-5b3e-86f9-8a256700f76f","https://xkcd.com/2916/#xt=1&yt=57&v=797","2024-04-11T18:01:45.130646692Z","AAAAAAAAAAAAAAAAAAAAAAAAAHHH"
"1fe94cbf-f6b2-5da5-b6f5-f0725ebf13d1","https://xkcd.com/2916/#xt=1&yt=2&v=24","2024-04-06T17:24:21.149719377Z","Roticerizer"
"49202479-b20f-5734-a5c0-008f61c551e2","https://xkcd.com/2916/#xt=4&yt=65&v=899","2024-04-12T21:15:29.756496657Z","The Turtle Moves"
"74571cb8-08b8-53f8-af7b-8708b175d5b1","https://xkcd.com/2916/#xt=8&yt=65&v=895","2024-04-12T08:54:24.020865924Z","Precarious"
"5d8ebb28-9760-589e-ba0a-18d3a12264f0","https://xkcd.com/2916/#xt=9&yt=73&v=1004","2024-04-16T04:59:05.686863879Z","Icarus"
"dd09b9da-8d6a-55c3-92a3-a0449883f809","https://xkcd.com/2916/#xt=6&yt=1&v=35","2024-04-06T17:26:45.288801393Z","Propmaster"
"b52becbf-b377-5a8a-8442-48f8ed318ca0","https://xkcd.com/2916/#xt=4&yt=52&v=728","2024-04-10T00:23:30.926139505Z","Green shaker"
"8b4ed30d-ec85-5c29-922f-74abcdb24b8f","https://xkcd.com/2916/#xt=6&yt=83&v=1112","2024-04-21T16:13:38.039424504Z","Sometimes a lil green gets in the red, it's okay. And vice versa, but science ain't perfect."
"c80fb973-52a7-5e18-baa1-47069fae4b14","https://xkcd.com/2916/#xt=2&yt=87&v=1159","2024-04-25T13:11:06.011247322Z","why would anyone think this would work?"
"33ccd77b-bdb1-5c6d-9fbc-807c50483d57","https://xkcd.com/2916/#xt=8&yt=71&v=969","2024-04-15T14:00:14.871564417Z","SKÅL"
"097f4f7d-daac-59fb-91d0-a8fb91377538","https://xkcd.com/2916/#xt=1&yt=52&v=733","2024-04-10T02:56:46.652669417Z","This makes more sense if they're helium "
"9fc8669a-6c86-51c9-8512-023d9ca72f86","https://xkcd.com/2916/#xt=8&yt=14&v=212","2024-04-07T01:26:50.501806633Z","100% reliable"
"2070e1d5-d9d4-5e3c-aaae-d3a7e2591ee9","https://xkcd.com/2916/#xt=10&yt=79&v=1070","2024-04-21T20:15:10.96021099Z","layer sorter"
"f4474f02-f856-5b43-88eb-5037b0a88990","https://xkcd.com/2916/#xt=0&yt=53&v=735","2024-04-10T05:35:56.130027632Z","Procrastination machine"
"7462c102-3720-5df8-8794-6562bba72fdf","https://xkcd.com/2916/#xt=7&yt=12&v=182","2024-04-06T23:35:36.448526727Z","Levitation"
"49423bc2-1f45-50fc-988b-29eb8ae52213","https://xkcd.com/2916/#xt=5&yt=60&v=833","2024-04-11T18:08:42.908165579Z","separation of concerns"
"dd32c06f-6b0a-583d-a7ef-855d3d3dc8f3","https://xkcd.com/2916/#xt=9&yt=9&v=215","2024-04-06T19:01:31.04665435Z","I tried gravity. it was hard"
"b563b3ca-0b03-5acd-88c4-9adff125906c","https://xkcd.com/2916/#xt=10&yt=52&v=722","2024-04-09T23:16:01.909600461Z","Journey to Squirrel Temple"
"5deecfd1-8830-5638-a9cb-cfe206e4533d","https://xkcd.com/2916/#xt=2&yt=85&v=1135","2024-04-24T18:44:38.073712165Z","You will not go to space today"
"8ba1ac0f-15a6-5596-b149-f39f94312c9c","https://xkcd.com/2916/#xt=10&yt=18&v=292","2024-04-06T17:08:01.884334469Z","Rainbow Road"
"c8249b4d-c725-57d7-8b12-2bef4328c843","https://xkcd.com/2916/#xt=7&yt=13&v=184","2024-04-06T23:53:24.860644873Z","Observation"
"33ffc344-7023-5886-ab92-906fb3131ed0","https://xkcd.com/2916/#xt=10&yt=81&v=1092","2024-04-19T15:33:46.44175759Z","Three Yellow Crossovers"
"09a3792a-a665-5eb5-94a8-46382ebcea23","https://xkcd.com/2916/#xt=6&yt=8&v=121","2024-04-06T21:57:00.048566013Z","Unnecessary Complications with mediocre outcome"
"9fc87b55-e62c-5b0b-a372-f7659622be78","https://xkcd.com/2916/#xt=10&yt=77&v=1019","2024-04-17T16:38:00.357209327Z","i warned you about the stairs"
"748c51da-abae-599f-940b-cecd93f6e19e","https://xkcd.com/2916/#xt=8&yt=4&v=84","2024-04-06T20:25:21.303988956Z","SEE YOU, SPACE CHEERLEADER"
"4966d6bd-88d2-5d9a-bbe2-7fb860ed0524","https://xkcd.com/2916/#xt=10&yt=91&v=1215","2024-04-26T12:40:09.931844918Z","Wait, gravity works how?"
"f472cd69-be2d-5f85-b326-9de1b8f988af","https://xkcd.com/2916/#xt=10&yt=9&v=119","2024-04-06T20:18:14.728540043Z","Loop de Loop"
"208735bd-b0a7-52ac-bc8f-d64c96bf5f93","https://xkcd.com/2916/#xt=5&yt=57&v=794","2024-04-10T15:54:06.087672418Z","Bounce under the bun"
"dd6a41a4-e936-5028-81f9-bae02b7891db","https://xkcd.com/2916/#xt=7&yt=27&v=416","2024-04-07T16:19:57.533003096Z","not sure this is feasible"
"b568ae75-c188-593c-b631-c8df8dfa8ffc","https://xkcd.com/2916/#xt=5&yt=70&v=955","2024-04-13T18:37:24.247865755Z","uncombineinator"
"5e00ba0f-1254-5dae-9c2c-dea02a9e1f6b","https://xkcd.com/2916/#xt=5&yt=31&v=464","2024-04-07T22:20:52.282785976Z","Metabolic reprocessing"
"8bbcd3fe-b265-555e-b6e8-52ec488e8635","https://xkcd.com/2916/#xt=7&yt=85&v=1140","2024-04-24T21:35:23.662506498Z","Objective: 100% accuracy"
"c87099a1-0fa5-5580-b461-c35c0e74347f","https://xkcd.com/2916/#xt=1&yt=83&v=1106","2024-04-21T01:50:18.319387692Z","The dragon!  The dragon!  The dragon!  The dragon! ..."
"343af696-3960-534d-804e-1dc283e5dafb","https://xkcd.com/2916/#xt=5&yt=7&v=109","2024-04-06T21:25:04.237832573Z","Descent"
"09e139b0-d645-552b-8e20-405883f8bdab","https://xkcd.com/2916/#xt=0&yt=17&v=181","2024-04-06T22:53:31.220158296Z","Q-switched LINAC"
"74938b0a-e8c1-54e8-96ee-58526204fd02","https://xkcd.com/2916/#xt=6&yt=63&v=871","2024-04-12T03:37:55.922809189Z","Blue is lighter than green"
"20bd19d0-2c3f-5ae8-965b-d6f32b118fd1","https://xkcd.com/2916/#xt=11&yt=0&v=17","2024-04-06T16:50:29.028548611Z","x"
"9fd2d4c0-e2f0-5a7b-bd97-2f3f39a39fb8","https://xkcd.com/2916/#xt=2&yt=0&v=3","2024-04-06T16:33:44.071099261Z","sword"
"49893e31-add4-557d-b77e-8a680d3e334a","https://xkcd.com/2916/#xt=6&yt=21&v=345","2024-04-07T05:42:12.7969675Z","Surfing the Stream"
"f48d6965-c15e-5014-b5f1-b8349e17f145","https://xkcd.com/2916/#xt=5&yt=80&v=1079","2024-04-19T16:28:27.179330256Z","Singing in the rain"
"5e2e4c86-4813-5a96-8523-17eac176e6cc","https://xkcd.com/2916/#xt=2&yt=12&v=178","2024-04-06T23:26:04.628052845Z","how to not sort colors (colorized) 2"
"dd7aa60f-b9b6-5658-8e60-8ca05dcb0cd8","https://xkcd.com/2916/#xt=1&yt=56&v=772","2024-04-10T05:11:48.382777962Z","DIY antigravity color sorter"
"b5b15ccc-cb60-5851-9ee5-3b653c7d5340","https://xkcd.com/2916/#xt=3&yt=89&v=1185","2024-04-25T06:41:52.428100265Z","Sure hope no one around me cares about gravity"
"8c0f57e8-f7c3-5e5c-a8fe-e88f4c37efe1","https://xkcd.com/2916/#xt=5&yt=14&v=253","2024-04-07T02:36:29.709555546Z","now that's what I call engineering"
"c8eb0e2e-98e6-59f9-ae37-0e1f3496632f","https://xkcd.com/2916/#xt=2&yt=6&v=61","2024-04-06T19:29:17.405176939Z","air filtration"
"344d7fe7-298d-52d8-9696-b2d071621565","https://xkcd.com/2916/#xt=2&yt=90&v=1200","2024-04-25T16:10:08.80924071Z","Spooky action"
"0a1d212e-ede5-59cc-ab33-563952e00bee","https://xkcd.com/2916/#xt=2&yt=41&v=593","2024-04-08T19:24:06.877444623Z","Cyclotron"
"74ad0c24-20b4-5a18-a034-a5151f6f58de","https://xkcd.com/2916/#xt=5&yt=59&v=818","2024-04-11T11:32:15.027176784Z","color correction on the fly"
"21105144-cb18-57bb-88c0-812b625ba298","https://xkcd.com/2916/#xt=1&yt=42&v=601","2024-04-08T20:43:35.595259107Z","Pepper Grinder"
"49c79876-5fe5-5459-8e96-383b87b68754","https://xkcd.com/2916/#xt=4&yt=66&v=908","2024-04-12T07:08:10.637115195Z","Air Travel"
"f49ddf03-2fb3-5190-b6dc-db91b7b492bb","https://xkcd.com/2916/#xt=8&yt=15&v=221","2024-04-07T01:41:32.524354609Z","""I think the Interns are taking care of it."
"a03359c6-1464-5ad8-a6f9-253d935070ed","https://xkcd.com/2916/#xt=10&yt=22&v=358","2024-04-07T05:56:55.78628837Z","Cyclone tower"
"5f05a100-57d9-55bc-8e1b-a5645b33addc","https://xkcd.com/2916/#xt=9&yt=56&v=785","2024-04-10T18:56:30.883095449Z","Shoot and test"
"8c1b3836-a991-5a59-bd72-a3c60dcec561","https://xkcd.com/2916/#xt=1&yt=15&v=230","2024-04-07T01:59:05.224651933Z","defying expectations - a Visual Essay"
"b5f78b44-9a1f-55b6-b6ab-8074733a8c3e","https://xkcd.com/2916/#xt=7&yt=64&v=875","2024-04-12T00:38:07.123883901Z","get outta here"
"dd89cb9a-0d74-5de6-8476-f0b55a98a62e","https://xkcd.com/2916/#xt=9&yt=75&v=1024","2024-04-16T23:07:32.366055113Z","Stay in your lane"
"c9117bcd-3507-5269-8248-3e53d4a861fb","https://xkcd.com/2916/#xt=3&yt=55&v=763","2024-04-10T18:28:45.789412943Z","The Hammer In The Stone"
"345bcf6e-b00a-5cef-bcec-76012ac95f9e","https://xkcd.com/2916/#xt=7&yt=7&v=111","2024-04-06T21:36:01.657126005Z","The ""I can't believe it actually works"""
"0a6b3a09-5d6e-5c2d-b8af-89b8095f71d4","https://xkcd.com/2916/#xt=7&yt=52&v=731","2024-04-09T23:53:17.355846778Z","Reverse Gravity"
"217c2c76-2d9c-5cd1-ae60-5a3cebf40079","https://xkcd.com/2916/#xt=8&yt=87&v=1165","2024-04-25T02:50:37.859387909Z","I got a cat! ...but, I got a cat!"
"4af0235a-5849-542c-9513-58f4725de324","https://xkcd.com/2916/#xt=3&yt=6&v=65","2024-04-06T19:24:15.458075466Z","The long way around"
"f5305139-57d7-563f-9e89-a12f6014f35f","https://xkcd.com/2916/#xt=0&yt=42&v=600","2024-04-08T20:35:21.244970501Z","cat pinball"
"a0373cb8-b20a-5cee-a95a-81b2d2973c0c","https://xkcd.com/2916/#xt=8&yt=78&v=1051","2024-04-19T22:32:04.552033556Z","Galton Board"
"74b4e427-fda2-57a8-b57e-fbeedec1e85a","https://xkcd.com/2916/#xt=0&yt=77&v=1037","2024-04-18T08:35:24.945288974Z","all the stuff i could've used"
"5f0db60d-6015-5f27-b6ca-c34a57ead5c6","https://xkcd.com/2916/#xt=0&yt=85&v=1133","2024-04-23T06:36:47.459475378Z","Gravity assisted particle accelerator"
"c94c4ffd-e467-5b44-9273-922782ee8f37","https://xkcd.com/2916/#xt=1&yt=72&v=973","2024-04-14T03:07:02.802757953Z","BG Output; All Color Filter?"
"34648372-ffa1-5468-97e2-f0c5e42895eb","https://xkcd.com/2916/#xt=4&yt=22&v=346","2024-04-07T05:41:09.770288712Z","60% of the time it works every time"
"dd98a54c-5432-59d4-9dde-48d92d1bc096","https://xkcd.com/2916/#xt=0&yt=31&v=441","2024-04-07T20:06:53.734040472Z","Kitty Kitty"
"8c90fda6-0094-5371-a663-a2f0df45adc5","https://xkcd.com/2916/#xt=10&yt=80&v=1078","2024-04-19T17:16:33.054892967Z","Potato "
"b5f90947-fda8-5436-96cc-ac814eec0171","https://xkcd.com/2916/#xt=0&yt=5&v=26","2024-04-06T17:34:56.33409175Z","?"
"0a906726-accc-5399-9ef2-f62ec7342cb9","https://xkcd.com/2916/#xt=5&yt=76&v=1027","2024-04-18T04:32:29.233748305Z","I'll take you roundabout"
"2194cb2d-6265-50d7-b3ba-f9b22fbbcb16","https://xkcd.com/2916/#xt=11&yt=5&v=102","2024-04-06T21:20:48.413665342Z","xkcd's biggest fan"
"f54d01cd-db16-59b1-b9ac-f04c97cb74a5","https://xkcd.com/2916/#xt=3&yt=32&v=476","2024-04-07T22:53:55.7066591Z","teeter-totter love"
"a03bffe6-857f-506e-9698-e82266d5c271","https://xkcd.com/2916/#xt=10&yt=10&v=138","2024-04-06T22:09:22.799992151Z","Hands free 2 - replusive"
"74f54985-aeaf-52d9-b828-e34fe0e76d70","https://xkcd.com/2916/#xt=2&yt=21&v=317","2024-04-07T04:06:02.961576542Z","the chute"
"4b09737f-76a6-57cd-8282-1ae9acd934f3","https://xkcd.com/2916/#xt=7&yt=79&v=1066","2024-04-18T12:57:09.928302488Z","there's an eclipse but you still have to work"
"c9e5c442-306f-59b7-9391-b32f9fa9d8d5","https://xkcd.com/2916/#xt=0&yt=21&v=306","2024-04-07T03:48:25.787157775Z","2"
"8c9761f5-0036-5a2e-b839-0db18710c81f","https://xkcd.com/2916/#xt=0&yt=56&v=770","2024-04-10T19:22:30.475972325Z","Twin Turbine"
"0aa49f76-368a-5d87-956c-326287bb5752","https://xkcd.com/2916/#xt=11&yt=13&v=211","2024-04-06T18:59:45.343881678Z","has anyone figured out how this game determines which machines to show publicly yet?"
"5f7b8905-0449-5792-8972-9ddadb035d18","https://xkcd.com/2916/#xt=10&yt=76&v=1020","2024-04-17T17:23:25.15400027Z","The factory"
"34b400e1-1eee-548c-9fb4-1465ab658a9e","https://xkcd.com/2916/#xt=11&yt=80&v=1077","2024-04-23T05:59:26.740978335Z","Red Mountain"
"ddd38460-68e6-509c-85f3-bed4537cac1e","https://xkcd.com/2916/#xt=5&yt=81&v=1088","2024-04-23T02:59:45.370048536Z","Gravitic Sorter"
"b63796f0-1e38-5a5c-a75e-af92c6d6b1e1","https://xkcd.com/2916/#xt=1&yt=54&v=749","2024-04-08T23:15:00.543048097Z","Stick :3"
"21e0bf22-b9d5-561b-80e5-f0e64a0cd223","https://xkcd.com/2916/#xt=3&yt=35&v=520","2024-04-08T05:56:37.365511665Z","cannon vs. stochastic windtunnel"
"a0c45185-e99b-5984-b0ae-366145a6423b","https://xkcd.com/2916/#xt=4&yt=47&v=665","2024-04-09T11:32:38.553758449Z","school skipping machine 2000"
"4b4e29f2-a9fe-50a7-8df3-ac3628fd59c3","https://xkcd.com/2916/#xt=11&yt=89&v=1190","2024-04-25T07:50:03.177181151Z","It just works"
"f551e3be-8838-5e36-a878-cb70878fe46a","https://xkcd.com/2916/#xt=9&yt=49&v=695","2024-04-09T16:53:56.191317493Z","Black Hole Parachute"
"753d2e6d-4ce0-53a5-b7f5-aa2bfd96d112","https://xkcd.com/2916/#xt=0&yt=26&v=337","2024-04-07T04:43:46.617035052Z","tee hee"
"de359545-e586-5a7f-93b8-469001f0be2b","https://xkcd.com/2916/#xt=11&yt=58&v=800","2024-04-11T05:31:31.076952101Z","snow globe"
"0aa8476a-53f2-57c0-ab32-5f6a08d43a7b","https://xkcd.com/2916/#xt=5&yt=51&v=715","2024-04-09T21:30:26.395392663Z","goodsort"
"c9f7e267-715b-5951-8eb8-2afb53d2000e","https://xkcd.com/2916/#xt=2&yt=71&v=963","2024-04-15T15:21:31.231284768Z","double check"
"3518a027-bfa4-5a6a-a2b5-b6d0a82563f6","https://xkcd.com/2916/#xt=6&yt=73&v=991","2024-04-16T18:41:49.277662145Z","The last arcade has closed forever"
"5fcc5cc8-3446-5536-a98a-f1ba1a30759d","https://xkcd.com/2916/#xt=7&yt=73&v=992","2024-04-16T13:28:01.486640646Z","kitty korner"
"b65db8fb-7d3e-58d9-b4cb-403fe772fd95","https://xkcd.com/2916/#xt=11&yt=46&v=648","2024-04-07T03:56:57.243371642Z","cats and wabits"
"8cbced97-c06c-58a1-a480-d7c59d87aeb9","https://xkcd.com/2916/#xt=9&yt=55&v=777","2024-04-10T03:50:35.962969687Z","the sword of judgement"
"22010897-8822-5b9d-b4f7-a5cd57dcc4ba","https://xkcd.com/2916/#xt=5&yt=43&v=615","2024-04-08T21:43:15.287269266Z","green superhighway"
"a0cbae23-bc5c-56bb-880c-54ae09b75c70","https://xkcd.com/2916/#xt=2&yt=18&v=271","2024-04-07T03:01:15.898961159Z","What goes up"
"4b7f6ee5-c4cb-5027-9391-41a6e47b7f6a","https://xkcd.com/2916/#xt=3&yt=93&v=1230","2024-04-26T02:31:12.584831939Z","4-panel comic 2: The Cat"
"7570fa4f-81ba-5c3a-8845-f976c11b5e90","https://xkcd.com/2916/#xt=6&yt=25&v=396","2024-04-07T13:51:54.202234953Z","crosswinds"
"f56bde04-5a1e-599e-895d-ad7ba94cf86e","https://xkcd.com/2916/#xt=1&yt=9&v=128","2024-04-06T21:51:55.367021216Z","black hole 2: electric boogaloo"
"0b63734d-e2cb-531a-af9f-6a80815c627c","https://xkcd.com/2916/#xt=2&yt=69&v=943","2024-04-13T20:40:05.065507383Z","Thirsty"
"deaa2558-6c6c-5c0a-a7f6-4383e3e1b097","https://xkcd.com/2916/#xt=8&yt=27&v=414","2024-04-07T01:42:54.057362209Z","railgun ran out of budget"
"ca6e9076-2b4b-5d4f-990d-574a5ace9e72","https://xkcd.com/2916/#xt=3&yt=34&v=507","2024-04-08T03:53:35.450498389Z","Crazy 2"
"5fdddded-07a1-5e35-9c9a-5c8d19a70163","https://xkcd.com/2916/#xt=4&yt=31&v=463","2024-04-07T22:15:17.21676819Z","Lorentz's Catio"
"3535450a-b267-5626-8b72-969ec149e564","https://xkcd.com/2916/#xt=11&yt=40&v=581","2024-04-08T15:17:49.301520924Z","wILL THIS REALLY SORT, HONEY?"
"b6693a46-6e25-5d61-bc4c-67c8a68a4a47","https://xkcd.com/2916/#xt=9&yt=40&v=560","2024-04-07T07:27:57.043710837Z","!important"
"8cbe1490-b664-571e-8066-268e6d19b249","https://xkcd.com/2916/#xt=0&yt=69&v=945","2024-04-14T10:02:39.882663913Z","planet"
"22094857-11d3-5dff-b6a7-15dccbbf7c9b","https://xkcd.com/2916/#xt=3&yt=10&v=201","2024-04-06T23:29:41.344136769Z","i'm A big fan"
"4ba6e67a-ac76-54b7-ade0-0c9a362bec6a","https://xkcd.com/2916/#xt=9&yt=15&v=245","2024-04-07T02:25:44.604291785Z","duality"
"a0db2778-f580-54f6-ab1e-93c3da3c8835","https://xkcd.com/2916/#xt=5&yt=90&v=1201","2024-04-25T14:28:35.048797414Z","SO you know the green ones? what if...."
"75b9b3c1-0e61-5445-9ad9-08cd1b271320","https://xkcd.com/2916/#xt=10&yt=83&v=1116","2024-04-21T07:02:37.91090653Z","I'll Stop Making Railguns when the railguns stop being the best solution to every engineering challenge"
"f58a1916-75e6-5089-b504-b5867c0ade1c","https://xkcd.com/2916/#xt=1&yt=70&v=950","2024-04-13T01:13:59.565144688Z","swirl"
"0ba965d9-0eb1-5c45-8372-109c62472c14","https://xkcd.com/2916/#xt=5&yt=1&v=28","2024-04-06T17:16:40.789806258Z","It Just works"
"8cc4b62d-b513-5635-922f-119e5b363623","https://xkcd.com/2916/#xt=6&yt=28&v=421","2024-04-06T20:43:53.435482213Z","pinball... hexagon squirrel?!"
"df5d18b2-d318-555f-b026-494db4d270a5","https://xkcd.com/2916/#xt=8&yt=16&v=304","2024-04-07T03:02:31.960428652Z","Anxious blacksmith’s dreams"
"604f099c-2085-5473-b509-cc1e571b0586","https://xkcd.com/2916/#xt=9&yt=2&v=82","2024-04-06T20:22:23.302365311Z","Stroll'in"
"b6a39a01-3de5-5257-b293-3da393e63fee","https://xkcd.com/2916/#xt=5&yt=62&v=854","2024-04-12T01:18:10.195485201Z","Dueling Pneumatics"
"353afccc-81f9-5833-bcd0-a395457f7fe1","https://xkcd.com/2916/#xt=9&yt=50&v=701","2024-04-09T17:31:14.371657233Z","chaos II"
"228781b0-4619-5fd6-8241-9c42cc2e4d30","https://xkcd.com/2916/#xt=8&yt=40&v=578","2024-04-08T18:30:43.275513541Z","Worst. Sorter. ever."
"ca88f34d-8bcc-5c09-b334-6e5e8449e2b4","https://xkcd.com/2916/#xt=8&yt=16&v=256","2024-04-07T02:29:36.033604119Z","BONKland"
"4c0a5faf-3912-5472-acba-8cca88248782","https://xkcd.com/2916/#xt=7&yt=1&v=45","2024-04-06T18:27:07.047559142Z","Repulsors"
"f59f0327-07bb-5888-8e5b-94a294b268fc","https://xkcd.com/2916/#xt=3&yt=54&v=746","2024-04-10T13:28:53.448771602Z","Fancy_CAt"
"a0f037cf-af56-59c2-af43-91b07429126f","https://xkcd.com/2916/#xt=5&yt=48&v=678","2024-04-09T16:07:13.05306183Z","Windy Boards"
"75ca7ec8-b9ad-54be-acc2-3c245a46d479","https://xkcd.com/2916/#xt=9&yt=55&v=776","2024-04-10T11:24:32.229373497Z","Piper"
"22d88084-370e-5676-94d6-0473fdf9900f","https://xkcd.com/2916/#xt=4&yt=36&v=539","2024-04-08T09:15:05.831972606Z","Woodframe"
"dfb10acc-824b-5c98-a082-caeb7128da25","https://xkcd.com/2916/#xt=9&yt=48&v=677","2024-04-09T14:27:14.906511242Z","Small hadron collider"
"ca8ca472-a037-55c5-8f5c-c2c78186ace6","https://xkcd.com/2916/#xt=2&yt=64&v=883","2024-04-11T21:05:40.632177236Z","meow"
"0bae3d75-d7b4-53ff-8076-8ac0a3ff6bbe","https://xkcd.com/2916/#xt=8&yt=88&v=1173","2024-04-24T06:52:38.194674766Z","Boink-swoosh"
"61140c8b-0ad0-5d73-ac15-be09195c2bd7","https://xkcd.com/2916/#xt=5&yt=72&v=976","2024-04-15T18:45:45.738746907Z","combinator separator"
"8cd1a9a7-6e2f-5ac2-9265-e9805d838b1a","https://xkcd.com/2916/#xt=10&yt=67&v=919","2024-04-12T16:43:04.329043126Z","Just like clockwork"
"35ee6a3c-a2c4-5596-b82d-dd1c9f57ca9f","https://xkcd.com/2916/#xt=1&yt=5&v=47","2024-04-06T18:03:45.966224309Z","thread the needle"
"b6adfc90-309c-55ba-ba28-3569e1d74645","https://xkcd.com/2916/#xt=1&yt=55&v=771","2024-04-10T07:07:55.238267918Z","how many fans does a pillow fort need"
"4c56f458-aa31-5cdf-8aef-0b3e32a4ab9c","https://xkcd.com/2916/#xt=3&yt=48&v=688","2024-04-09T16:38:19.298259409Z","It starts so calmly"
"f5b2fba7-15cd-5e4c-aba4-647feee5e2f9","https://xkcd.com/2916/#xt=9&yt=13&v=206","2024-04-07T01:20:51.899074988Z","gentle descent"
"a12e1765-58d3-5abe-baac-4dcbe1ebcf25","https://xkcd.com/2916/#xt=7&yt=36&v=521","2024-04-08T06:18:53.240800929Z","Defiance Apparatus"
"761367d8-4fe4-5e60-8cff-96f16697deb3","https://xkcd.com/2916/#xt=9&yt=58&v=802","2024-04-11T17:09:39.971199582Z","We have a black hole at home... the black hole at home:"
"22f1ad74-b1b0-5308-82da-20d2604fe663","https://xkcd.com/2916/#xt=0&yt=20&v=300","2024-04-07T03:39:11.816022062Z","Drawbridge"
"0bd2b3b8-231b-57fa-91f8-a0c9ecd20397","https://xkcd.com/2916/#xt=2&yt=68&v=934","2024-04-12T11:43:40.473250308Z","Dual Wield ⚔️ for colour Correction 🔨"
"dfb23a30-a09f-5085-a515-7db7776fddb4","https://xkcd.com/2916/#xt=0&yt=89&v=1182","2024-04-25T02:56:36.650701951Z","Makes Sense."
"3616816b-a964-5f8f-a8ae-ac70b263760b","https://xkcd.com/2916/#xt=9&yt=63&v=864","2024-04-11T21:00:36.82966411Z","Flush"
"b6bc0733-6928-59c2-9b7f-c59225594f85","https://xkcd.com/2916/#xt=8&yt=20&v=289","2024-04-06T23:13:08.448798724Z","dont mind the collisions"
"8d02df00-b3df-5cec-8674-ef3e23218d7f","https://xkcd.com/2916/#xt=6&yt=55&v=759","2024-04-10T11:26:45.722620843Z","thank god there are enough blues for the cat"
"6152dd8c-2662-5b8c-91e2-c99065594735","https://xkcd.com/2916/#xt=11&yt=78&v=1026","2024-04-17T22:02:52.140652021Z","rabbits' 4-corners machine"
"cad0449c-6347-5960-b4eb-64a7ae5c0359","https://xkcd.com/2916/#xt=6&yt=74&v=1006","2024-04-14T21:52:48.391678498Z","The Turtle Moves"
"4ca8e6e0-6885-552e-b7b5-f2b6829995fe","https://xkcd.com/2916/#xt=6&yt=9&v=141","2024-04-06T22:13:34.285547913Z","wash em up"
"a13074c8-a499-5cbe-92a4-ab6f3f944c22","https://xkcd.com/2916/#xt=2&yt=72&v=974","2024-04-14T05:22:53.684543724Z","Source Leak"
"f5f65a8a-a370-53aa-8a24-562b08cb2ee7","https://xkcd.com/2916/#xt=2&yt=54&v=747","2024-04-10T14:38:43.107805841Z","H. Gravity Wells"
"761adff3-6706-56aa-82ad-f972e96c2516","https://xkcd.com/2916/#xt=0&yt=83&v=1105","2024-04-22T16:51:39.215264061Z","Why do we have all these fans, anyway?"
"0c5b435a-2fb2-5c53-bdef-9e80db771209","https://xkcd.com/2916/#xt=0&yt=88&v=1181","2024-04-24T12:27:45.265241086Z","we can lose them in the black hole!"
"b6c5c05e-50ce-5311-ac1c-cecb8ad918e8","https://xkcd.com/2916/#xt=5&yt=92&v=1233","2024-04-26T15:40:11.885484516Z","synchronized fans"
"22f72b88-0da7-56db-a9fb-40b8ea6768da","https://xkcd.com/2916/#xt=11&yt=41&v=599","2024-04-08T19:14:06.515031757Z","Classify"
"61aa4c3b-c5a3-5699-be84-ef1e232308d2","https://xkcd.com/2916/#xt=4&yt=86&v=1152","2024-04-24T08:25:21.920528451Z","that's them sorted..."
"361e3c9f-9697-5ec2-8121-b1e98c0537d1","https://xkcd.com/2916/#xt=4&yt=38&v=555","2024-04-08T14:36:06.754480036Z","Eclipse observation station"
"cb2581f9-d184-5101-94fe-79816ff27d90","https://xkcd.com/2916/#xt=3&yt=44&v=642","2024-04-09T02:08:02.368355021Z","Sisyphus"
"dfc844da-d493-5f99-a8cb-b9c077d7453d","https://xkcd.com/2916/#xt=2&yt=67&v=916","2024-04-12T20:14:08.066169872Z","sift four cups flour"
"8d57ee3f-31b6-5ddf-8249-46aee0c10422","https://xkcd.com/2916/#xt=8&yt=64&v=877","2024-04-12T01:45:21.423039103Z","Somewhat sorted"
"4cc4cbf5-dcf6-527d-a9ae-64c8df170a26","https://xkcd.com/2916/#xt=1&yt=86&v=1155","2024-04-24T04:39:47.51219407Z","probably deterministic park"
"763e9af7-2d74-5a54-8458-2aa56d5810e2","https://xkcd.com/2916/#xt=2&yt=22&v=322","2024-04-07T04:15:08.49276538Z","breakout"
"a1e39507-e20e-5918-848c-0bd6e88de566","https://xkcd.com/2916/#xt=10&yt=54&v=758","2024-04-10T02:19:02.505793423Z","Red sky at night, sailors delight"
"f62f2bcc-380e-5f0b-9527-22716062fb0e","https://xkcd.com/2916/#xt=0&yt=48&v=671","2024-04-09T08:47:57.405726384Z","import antigravity"
"b6cc8260-e40d-56e1-a22f-19f61bff2371","https://xkcd.com/2916/#xt=9&yt=20&v=314","2024-04-07T03:48:05.939169214Z","Trust Me it works"
"0ce9f43b-9020-52ee-ba82-a4714d177489","https://xkcd.com/2916/#xt=7&yt=17&v=242","2024-04-07T02:16:25.738770855Z","pool"
"61b65d98-b80f-534b-aa6e-d39c30015d18","https://xkcd.com/2916/#xt=6&yt=32&v=468","2024-04-07T22:13:07.515642661Z","sorter"
